type	name	tbl_name	rootpage	sql
      ))
table	process_scheduling_54aea556_08ea_43b4_8cfe_59b12bb70a93	process_scheduling_54aea556_08ea_43b4_8cfe_59b12bb70a93	0	CREATE VIRTUAL TABLE process_scheduling_54aea556_08ea_43b4_8cfe_59b12bb70a93 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_54aea556_08ea_43b4_8cfe_59b12bb70a93 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_54aea556_08ea_43b4_8cfe_59b12bb70a93 s
      ))
table	process_scheduling_cda2accd_e7c3_42ac_a9ae_be75cba4b26e	process_scheduling_cda2accd_e7c3_42ac_a9ae_be75cba4b26e	0	CREATE VIRTUAL TABLE process_scheduling_cda2accd_e7c3_42ac_a9ae_be75cba4b26e USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_cda2accd_e7c3_42ac_a9ae_be75cba4b26e n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_cda2accd_e7c3_42ac_a9ae_be75cba4b26e s
      ))
table	process_scheduling_0b59169c_ba9f_4531_9224_9fdaa1dfcbf7	process_scheduling_0b59169c_ba9f_4531_9224_9fdaa1dfcbf7	0	CREATE VIRTUAL TABLE process_scheduling_0b59169c_ba9f_4531_9224_9fdaa1dfcbf7 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_0b59169c_ba9f_4531_9224_9fdaa1dfcbf7 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_0b59169c_ba9f_4531_9224_9fdaa1dfcbf7 s
      ))
table	process_scheduling_c42b80e9_1686_40f6_bc4a_ce785c6bdb3a	process_scheduling_c42b80e9_1686_40f6_bc4a_ce785c6bdb3a	0	CREATE VIRTUAL TABLE process_scheduling_c42b80e9_1686_40f6_bc4a_ce785c6bdb3a USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_c42b80e9_1686_40f6_bc4a_ce785c6bdb3a n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_c42b80e9_1686_40f6_bc4a_ce785c6bdb3a s
      ))
table	process_scheduling_a2ffc5e8_f655_4af6_9034_c4f5bb573480	process_scheduling_a2ffc5e8_f655_4af6_9034_c4f5bb573480	0	CREATE VIRTUAL TABLE process_scheduling_a2ffc5e8_f655_4af6_9034_c4f5bb573480 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_a2ffc5e8_f655_4af6_9034_c4f5bb573480 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_a2ffc5e8_f655_4af6_9034_c4f5bb573480 s
      ))
table	process_scheduling_6cfb3f3e_1973_4529_bf60_678235c54274	process_scheduling_6cfb3f3e_1973_4529_bf60_678235c54274	0	CREATE VIRTUAL TABLE process_scheduling_6cfb3f3e_1973_4529_bf60_678235c54274 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_6cfb3f3e_1973_4529_bf60_678235c54274 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_6cfb3f3e_1973_4529_bf60_678235c54274 s
      ))
table	process_scheduling_a54e3857_451d_4e88_afb9_b5cbb073c22f	process_scheduling_a54e3857_451d_4e88_afb9_b5cbb073c22f	0	CREATE VIRTUAL TABLE process_scheduling_a54e3857_451d_4e88_afb9_b5cbb073c22f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_a54e3857_451d_4e88_afb9_b5cbb073c22f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_a54e3857_451d_4e88_afb9_b5cbb073c22f s
      ))
table	process_scheduling_be9f1b90_37bf_4a67_9e35_1d1dc5c6def7	process_scheduling_be9f1b90_37bf_4a67_9e35_1d1dc5c6def7	0	CREATE VIRTUAL TABLE process_scheduling_be9f1b90_37bf_4a67_9e35_1d1dc5c6def7 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_be9f1b90_37bf_4a67_9e35_1d1dc5c6def7 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_be9f1b90_37bf_4a67_9e35_1d1dc5c6def7 s
      ))
table	process_scheduling_7022f6a7_be67_408b_9ed0_f52a34fe2943	process_scheduling_7022f6a7_be67_408b_9ed0_f52a34fe2943	0	CREATE VIRTUAL TABLE process_scheduling_7022f6a7_be67_408b_9ed0_f52a34fe2943 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7022f6a7_be67_408b_9ed0_f52a34fe2943 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7022f6a7_be67_408b_9ed0_f52a34fe2943 s
      ))
table	process_scheduling_157f258e_4f47_490d_a8f4_8da75717dd9c	process_scheduling_157f258e_4f47_490d_a8f4_8da75717dd9c	0	CREATE VIRTUAL TABLE process_scheduling_157f258e_4f47_490d_a8f4_8da75717dd9c USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_157f258e_4f47_490d_a8f4_8da75717dd9c n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_157f258e_4f47_490d_a8f4_8da75717dd9c s
      ))
table	process_scheduling_0f6ec52e_1ebe_4073_b87b_43c7f8335525	process_scheduling_0f6ec52e_1ebe_4073_b87b_43c7f8335525	0	CREATE VIRTUAL TABLE process_scheduling_0f6ec52e_1ebe_4073_b87b_43c7f8335525 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_0f6ec52e_1ebe_4073_b87b_43c7f8335525 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_0f6ec52e_1ebe_4073_b87b_43c7f8335525 s
      ))
table	process_scheduling_2eea3e15_7dca_48b0_9298_727912fc80cd	process_scheduling_2eea3e15_7dca_48b0_9298_727912fc80cd	0	CREATE VIRTUAL TABLE process_scheduling_2eea3e15_7dca_48b0_9298_727912fc80cd USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_2eea3e15_7dca_48b0_9298_727912fc80cd n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_2eea3e15_7dca_48b0_9298_727912fc80cd s
      ))
table	process_scheduling_68b7950a_7b35_444b_8bf3_826752248bc3	process_scheduling_68b7950a_7b35_444b_8bf3_826752248bc3	0	CREATE VIRTUAL TABLE process_scheduling_68b7950a_7b35_444b_8bf3_826752248bc3 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_68b7950a_7b35_444b_8bf3_826752248bc3 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_68b7950a_7b35_444b_8bf3_826752248bc3 s
      ))
table	process_scheduling_1943df5d_125b_4a17_8211_a6854d3c8590	process_scheduling_1943df5d_125b_4a17_8211_a6854d3c8590	0	CREATE VIRTUAL TABLE process_scheduling_1943df5d_125b_4a17_8211_a6854d3c8590 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_1943df5d_125b_4a17_8211_a6854d3c8590 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_1943df5d_125b_4a17_8211_a6854d3c8590 s
      ))
table	process_scheduling_7df498bb_8f93_483a_9800_b3004cddac82	process_scheduling_7df498bb_8f93_483a_9800_b3004cddac82	0	CREATE VIRTUAL TABLE process_scheduling_7df498bb_8f93_483a_9800_b3004cddac82 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7df498bb_8f93_483a_9800_b3004cddac82 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7df498bb_8f93_483a_9800_b3004cddac82 s
      ))
table	process_scheduling_308c5f2f_48b5_4e15_ac2a_001be9f01849	process_scheduling_308c5f2f_48b5_4e15_ac2a_001be9f01849	0	CREATE VIRTUAL TABLE process_scheduling_308c5f2f_48b5_4e15_ac2a_001be9f01849 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_308c5f2f_48b5_4e15_ac2a_001be9f01849 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_308c5f2f_48b5_4e15_ac2a_001be9f01849 s
      ))
table	process_scheduling_bd6510a8_821f_4824_b280_c5480ffd8a52	process_scheduling_bd6510a8_821f_4824_b280_c5480ffd8a52	0	CREATE VIRTUAL TABLE process_scheduling_bd6510a8_821f_4824_b280_c5480ffd8a52 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_bd6510a8_821f_4824_b280_c5480ffd8a52 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_bd6510a8_821f_4824_b280_c5480ffd8a52 s
      ))
table	process_scheduling_e3308fd5_250e_4607_8b66_9d9fa1ccc043	process_scheduling_e3308fd5_250e_4607_8b66_9d9fa1ccc043	0	CREATE VIRTUAL TABLE process_scheduling_e3308fd5_250e_4607_8b66_9d9fa1ccc043 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_e3308fd5_250e_4607_8b66_9d9fa1ccc043 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_e3308fd5_250e_4607_8b66_9d9fa1ccc043 s
      ))
table	process_scheduling_ce9f2c6f_6ce6_435e_8bf0_adb1e6b04b6f	process_scheduling_ce9f2c6f_6ce6_435e_8bf0_adb1e6b04b6f	0	CREATE VIRTUAL TABLE process_scheduling_ce9f2c6f_6ce6_435e_8bf0_adb1e6b04b6f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_ce9f2c6f_6ce6_435e_8bf0_adb1e6b04b6f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_ce9f2c6f_6ce6_435e_8bf0_adb1e6b04b6f s
      ))
table	process_scheduling_e34c3d4a_37bd_4011_97f7_1bb4bd32560b	process_scheduling_e34c3d4a_37bd_4011_97f7_1bb4bd32560b	0	CREATE VIRTUAL TABLE process_scheduling_e34c3d4a_37bd_4011_97f7_1bb4bd32560b USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_e34c3d4a_37bd_4011_97f7_1bb4bd32560b n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_e34c3d4a_37bd_4011_97f7_1bb4bd32560b s
      ))
table	process_scheduling_9b45e82c_a631_497a_9c2a_4ceb958c6242	process_scheduling_9b45e82c_a631_497a_9c2a_4ceb958c6242	0	CREATE VIRTUAL TABLE process_scheduling_9b45e82c_a631_497a_9c2a_4ceb958c6242 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_9b45e82c_a631_497a_9c2a_4ceb958c6242 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_9b45e82c_a631_497a_9c2a_4ceb958c6242 s
      ))
table	process_scheduling_40eb5177_5554_4344_bfca_5fbb97597fe7	process_scheduling_40eb5177_5554_4344_bfca_5fbb97597fe7	0	CREATE VIRTUAL TABLE process_scheduling_40eb5177_5554_4344_bfca_5fbb97597fe7 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_40eb5177_5554_4344_bfca_5fbb97597fe7 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_40eb5177_5554_4344_bfca_5fbb97597fe7 s
      ))
table	process_scheduling_f1c66d30_6a61_4874_bc1d_9e8a8ca66c9e	process_scheduling_f1c66d30_6a61_4874_bc1d_9e8a8ca66c9e	0	CREATE VIRTUAL TABLE process_scheduling_f1c66d30_6a61_4874_bc1d_9e8a8ca66c9e USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_f1c66d30_6a61_4874_bc1d_9e8a8ca66c9e n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_f1c66d30_6a61_4874_bc1d_9e8a8ca66c9e s
      ))
table	process_scheduling_f50e5cd4_e3c9_433c_80f9_15a9e76b93a0	process_scheduling_f50e5cd4_e3c9_433c_80f9_15a9e76b93a0	0	CREATE VIRTUAL TABLE process_scheduling_f50e5cd4_e3c9_433c_80f9_15a9e76b93a0 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_f50e5cd4_e3c9_433c_80f9_15a9e76b93a0 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_f50e5cd4_e3c9_433c_80f9_15a9e76b93a0 s
      ))
table	process_scheduling_70a7d17f_0a7f_4281_b282_4cbcd3364baa	process_scheduling_70a7d17f_0a7f_4281_b282_4cbcd3364baa	0	CREATE VIRTUAL TABLE process_scheduling_70a7d17f_0a7f_4281_b282_4cbcd3364baa USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_70a7d17f_0a7f_4281_b282_4cbcd3364baa n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_70a7d17f_0a7f_4281_b282_4cbcd3364baa s
      ))
table	process_scheduling_dc34c2d7_9f5f_48db_8a0f_f1015385c59f	process_scheduling_dc34c2d7_9f5f_48db_8a0f_f1015385c59f	0	CREATE VIRTUAL TABLE process_scheduling_dc34c2d7_9f5f_48db_8a0f_f1015385c59f USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_dc34c2d7_9f5f_48db_8a0f_f1015385c59f n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_dc34c2d7_9f5f_48db_8a0f_f1015385c59f s
      ))
table	process_scheduling_7479448f_d336_409f_9f48_bc85d24f0cd9	process_scheduling_7479448f_d336_409f_9f48_bc85d24f0cd9	0	CREATE VIRTUAL TABLE process_scheduling_7479448f_d336_409f_9f48_bc85d24f0cd9 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7479448f_d336_409f_9f48_bc85d24f0cd9 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7479448f_d336_409f_9f48_bc85d24f0cd9 s
      ))
table	process_scheduling_fc622d42_d1ca_4abc_ace9_936f11f14dbf	process_scheduling_fc622d42_d1ca_4abc_ace9_936f11f14dbf	0	CREATE VIRTUAL TABLE process_scheduling_fc622d42_d1ca_4abc_ace9_936f11f14dbf USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_fc622d42_d1ca_4abc_ace9_936f11f14dbf n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_fc622d42_d1ca_4abc_ace9_936f11f14dbf s
      ))
table	process_scheduling_7e104730_f577_4264_9354_83928a48b1c6	process_scheduling_7e104730_f577_4264_9354_83928a48b1c6	0	CREATE VIRTUAL TABLE process_scheduling_7e104730_f577_4264_9354_83928a48b1c6 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_7e104730_f577_4264_9354_83928a48b1c6 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_7e104730_f577_4264_9354_83928a48b1c6 s
      ))
table	process_scheduling_d398ffaa_45c5_4c17_af7f_3b4eb33735e5	process_scheduling_d398ffaa_45c5_4c17_af7f_3b4eb33735e5	0	CREATE VIRTUAL TABLE process_scheduling_d398ffaa_45c5_4c17_af7f_3b4eb33735e5 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_d398ffaa_45c5_4c17_af7f_3b4eb33735e5 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_d398ffaa_45c5_4c17_af7f_3b4eb33735e5 s
      ))
table	process_scheduling_d72238a7_f7be_4c58_ae6f_574d2cbddf5c	process_scheduling_d72238a7_f7be_4c58_ae6f_574d2cbddf5c	0	CREATE VIRTUAL TABLE process_scheduling_d72238a7_f7be_4c58_ae6f_574d2cbddf5c USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_d72238a7_f7be_4c58_ae6f_574d2cbddf5c n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_d72238a7_f7be_4c58_ae6f_574d2cbddf5c s
      ))
table	process_scheduling_a5b20892_d485_44f8_b86b_c361d305fddc	process_scheduling_a5b20892_d485_44f8_b86b_c361d305fddc	0	CREATE VIRTUAL TABLE process_scheduling_a5b20892_d485_44f8_b86b_c361d305fddc USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_a5b20892_d485_44f8_b86b_c361d305fddc n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_a5b20892_d485_44f8_b86b_c361d305fddc s
      ))
table	process_scheduling_4b2dd177_cba3_4706_b5f3_0cb49c4a473b	process_scheduling_4b2dd177_cba3_4706_b5f3_0cb49c4a473b	0	CREATE VIRTUAL TABLE process_scheduling_4b2dd177_cba3_4706_b5f3_0cb49c4a473b USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_4b2dd177_cba3_4706_b5f3_0cb49c4a473b n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_4b2dd177_cba3_4706_b5f3_0cb49c4a473b s
      ))
table	process_scheduling_9d03e31d_7ebf_491c_9413_177a27a2f469	process_scheduling_9d03e31d_7ebf_491c_9413_177a27a2f469	0	CREATE VIRTUAL TABLE process_scheduling_9d03e31d_7ebf_491c_9413_177a27a2f469 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_9d03e31d_7ebf_491c_9413_177a27a2f469 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_9d03e31d_7ebf_491c_9413_177a27a2f469 s
      ))
table	process_scheduling_2331455d_2f6e_4829_9251_b78f3870256c	process_scheduling_2331455d_2f6e_4829_9251_b78f3870256c	0	CREATE VIRTUAL TABLE process_scheduling_2331455d_2f6e_4829_9251_b78f3870256c USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_2331455d_2f6e_4829_9251_b78f3870256c n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_2331455d_2f6e_4829_9251_b78f3870256c s
      ))
table	process_scheduling_0895baac_f452_47e5_90ce_ac8990db01c3	process_scheduling_0895baac_f452_47e5_90ce_ac8990db01c3	0	CREATE VIRTUAL TABLE process_scheduling_0895baac_f452_47e5_90ce_ac8990db01c3 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_0895baac_f452_47e5_90ce_ac8990db01c3 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_0895baac_f452_47e5_90ce_ac8990db01c3 s
      ))
table	process_scheduling_d68ac5ab_3264_4a68_a83f_cc1457313071	process_scheduling_d68ac5ab_3264_4a68_a83f_cc1457313071	0	CREATE VIRTUAL TABLE process_scheduling_d68ac5ab_3264_4a68_a83f_cc1457313071 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_d68ac5ab_3264_4a68_a83f_cc1457313071 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_d68ac5ab_3264_4a68_a83f_cc1457313071 s
      ))
table	process_scheduling_45ba85fa_0447_45f5_af4f_385cd55aec94	process_scheduling_45ba85fa_0447_45f5_af4f_385cd55aec94	0	CREATE VIRTUAL TABLE process_scheduling_45ba85fa_0447_45f5_af4f_385cd55aec94 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_45ba85fa_0447_45f5_af4f_385cd55aec94 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_45ba85fa_0447_45f5_af4f_385cd55aec94 s
      ))
table	process_scheduling_de483066_4103_4fe2_88b0_18c08cbca83d	process_scheduling_de483066_4103_4fe2_88b0_18c08cbca83d	0	CREATE VIRTUAL TABLE process_scheduling_de483066_4103_4fe2_88b0_18c08cbca83d USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_de483066_4103_4fe2_88b0_18c08cbca83d n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_de483066_4103_4fe2_88b0_18c08cbca83d s
      ))
table	process_scheduling_cee3079c_c509_4a87_aa5d_bbf644d9b720	process_scheduling_cee3079c_c509_4a87_aa5d_bbf644d9b720	0	CREATE VIRTUAL TABLE process_scheduling_cee3079c_c509_4a87_aa5d_bbf644d9b720 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_cee3079c_c509_4a87_aa5d_bbf644d9b720 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
        from tmp_cee3079c_c509_4a87_aa5d_bbf644d9b720 s
      ))
table	process_scheduling_062682ed_3063_42ea_a8fb_a9798850d7a4	process_scheduling_062682ed_3063_42ea_a8fb_a9798850d7a4	0	CREATE VIRTUAL TABLE process_scheduling_062682ed_3063_42ea_a8fb_a9798850d7a4 USING __intrinsic_slice_mipmap((
        select
          s.id,
          s.ts,
          iif(
            s.dur = -1,
            ifnull(
              (
                select n.ts
                from tmp_062682ed_3063_42ea_a8fb_a9798850d7a4 n
                where n.ts > s.ts and n.cpu = s.cpu
                order by ts
                limit 1
              ),
              trace_end()
            ) - s.ts,
            s.dur
          ) as dur,
          s.cpu as depth
